Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-01-06,S001,P0011,Electronics,East,176,2,153,3.53,97.88,15,Cloudy,1,100.4,Autumn
2022-01-06,S001,P0012,Toys,East,361,7,56,17.23,95.25,0,Rainy,0,95.69,Autumn
2022-01-06,S001,P0013,Toys,North,462,65,61,60.23,65.51,20,Rainy,0,67.64,Summer
2022-01-06,S001,P0014,Toys,East,130,67,151,78.99,56.61,15,Rainy,1,60.78,Winter
2022-01-06,S001,P0015,Toys,West,131,3,159,17.1,36.04,20,Sunny,1,38.71,Winter
2022-01-06,S001,P0016,Toys,East,457,58,183,61.02,89.38,15,Snowy,0,92.72,Winter
2022-01-06,S001,P0017,Toys,North,417,274,28,264.65,70.29,10,Rainy,1,69.4,Summer
2022-01-06,S001,P0018,Groceries,South,67,54,78,60.68,91.71,15,Rainy,1,95.41,Summer
2022-01-06,S001,P0019,Groceries,South,314,46,25,62.3,32.45,0,Sunny,0,30.87,Summer
2022-01-06,S001,P0020,Groceries,South,367,335,21,343.63,17.2,20,Cloudy,1,16.69,Winter
2022-01-06,S002,P0001,Groceries,South,414,261,168,278.68,73.56,5,Sunny,0,74.19,Winter
2022-01-06,S002,P0002,Clothing,North,336,288,106,282.91,93.16,5,Cloudy,0,91.23,Spring
2022-01-06,S002,P0003,Toys,East,246,246,81,244.41,40.14,0,Rainy,0,35.46,Autumn
2022-01-06,S002,P0004,Clothing,North,264,43,89,52.33,87.66,0,Snowy,1,83.12,Autumn
2022-01-06,S002,P0005,Electronics,East,181,78,70,95.07,84.08,10,Sunny,0,82.02,Spring
2022-01-06,S002,P0006,Groceries,East,136,131,166,134.27,93.73,0,Snowy,1,92.47,Autumn
2022-01-06,S002,P0007,Furniture,East,296,145,152,138.75,24.16,20,Rainy,0,22.76,Spring
2022-01-06,S002,P0008,Toys,East,174,58,49,50.74,80.0,5,Sunny,0,83.49,Autumn
2022-01-06,S002,P0009,Groceries,East,305,74,106,78.67,39.75,20,Rainy,1,43.43,Winter
2022-01-06,S002,P0010,Electronics,North,134,1,126,-6.48,24.59,15,Sunny,1,27.35,Summer
2022-01-06,S002,P0011,Groceries,South,436,328,140,320.9,49.76,5,Snowy,1,50.95,Winter
2022-01-06,S002,P0012,Clothing,South,372,96,115,114.19,58.16,15,Sunny,0,53.72,Winter
2022-01-06,S002,P0013,Clothing,West,222,42,167,54.88,47.16,0,Sunny,1,44.41,Spring
2022-01-06,S002,P0014,Electronics,North,308,86,105,79.15,68.35,0,Sunny,0,63.79,Winter
2022-01-06,S002,P0015,Toys,North,444,358,43,350.16,86.99,15,Cloudy,1,87.55,Summer
2022-01-06,S002,P0016,Groceries,West,245,48,38,41.72,69.86,15,Snowy,0,68.81,Spring
2022-01-06,S002,P0017,Toys,North,177,49,143,53.3,18.87,15,Snowy,1,14.79,Summer
2022-01-06,S002,P0018,Clothing,West,57,40,25,32.55,75.34,5,Sunny,1,72.15,Autumn
2022-01-06,S002,P0019,Furniture,East,154,96,114,101.34,95.8,10,Sunny,0,91.25,Spring
2022-01-06,S002,P0020,Furniture,North,428,47,25,38.26,82.45,15,Cloudy,1,83.34,Winter
2022-01-06,S003,P0001,Toys,East,314,297,198,301.43,42.74,15,Rainy,1,44.19,Winter
2022-01-06,S003,P0002,Furniture,North,247,60,183,61.31,17.4,0,Rainy,1,19.56,Spring
2022-01-06,S003,P0003,Toys,North,195,9,134,13.77,98.15,15,Rainy,1,95.86,Summer
2022-01-06,S003,P0004,Clothing,West,255,244,53,260.9,26.4,5,Rainy,0,27.74,Spring
2022-01-06,S003,P0005,Toys,North,485,154,190,158.75,75.91,20,Snowy,0,74.88,Summer
2022-01-06,S003,P0006,Groceries,South,397,176,39,192.93,78.98,10,Cloudy,0,81.49,Autumn
2022-01-06,S003,P0007,Clothing,West,399,382,91,377.41,87.65,20,Sunny,0,91.38,Spring
2022-01-06,S003,P0008,Furniture,North,311,134,49,145.79,78.52,0,Snowy,0,79.32,Autumn
2022-01-06,S003,P0009,Furniture,South,362,100,68,103.51,79.59,5,Snowy,0,78.67,Spring
2022-01-06,S003,P0010,Clothing,South,163,157,147,163.28,54.17,0,Sunny,0,58.9,Winter
2022-01-06,S003,P0011,Furniture,South,358,183,98,184.73,43.46,5,Sunny,1,40.52,Spring
2022-01-06,S003,P0012,Toys,East,466,62,166,74.9,17.02,15,Cloudy,1,18.91,Autumn
2022-01-06,S003,P0013,Toys,East,330,282,51,293.0,59.63,10,Rainy,0,64.0,Autumn
2022-01-06,S003,P0014,Toys,West,139,100,172,97.81,62.34,15,Snowy,1,65.01,Autumn
2022-01-06,S003,P0015,Furniture,East,184,52,42,45.25,46.05,0,Snowy,1,46.1,Autumn
2022-01-06,S003,P0016,Groceries,North,286,55,86,74.67,57.83,5,Cloudy,0,57.45,Autumn
2022-01-06,S003,P0017,Electronics,North,145,72,122,63.77,76.09,15,Rainy,0,75.07,Winter
2022-01-06,S003,P0018,Toys,South,364,121,65,123.89,83.29,5,Sunny,0,81.16,Spring
2022-01-06,S003,P0019,Toys,West,442,18,158,23.07,63.7,5,Sunny,0,64.47,Spring
2022-01-06,S003,P0020,Furniture,North,353,139,139,133.9,89.37,0,Sunny,0,86.44,Winter
2022-01-06,S004,P0001,Furniture,South,156,49,154,44.49,88.38,5,Cloudy,0,84.1,Autumn
2022-01-06,S004,P0002,Groceries,East,488,344,68,353.64,19.35,10,Rainy,0,16.41,Autumn
2022-01-06,S004,P0003,Toys,West,342,264,72,272.93,29.6,0,Sunny,0,31.16,Spring
2022-01-06,S004,P0004,Groceries,South,61,34,64,32.59,18.37,5,Cloudy,0,14.37,Autumn
2022-01-06,S004,P0005,Furniture,North,316,93,45,92.66,14.45,5,Cloudy,0,17.85,Winter
2022-01-06,S004,P0006,Toys,North,64,23,21,37.86,26.3,10,Snowy,1,30.4,Summer
2022-01-06,S004,P0007,Furniture,South,60,45,171,52.66,94.05,0,Cloudy,1,97.19,Spring
2022-01-06,S004,P0008,Groceries,North,262,153,180,146.28,94.28,10,Rainy,0,90.35,Summer
2022-01-06,S004,P0009,Furniture,South,458,351,38,351.08,39.92,0,Rainy,1,42.76,Summer
2022-01-06,S004,P0010,Electronics,West,256,190,187,184.26,85.97,0,Sunny,0,86.16,Autumn
2022-01-06,S004,P0011,Electronics,South,177,104,175,116.12,83.48,0,Cloudy,1,78.84,Winter
2022-01-06,S004,P0012,Groceries,West,293,11,190,4.9,37.52,0,Cloudy,0,36.43,Winter
2022-01-06,S004,P0013,Toys,North,205,30,79,46.56,37.27,0,Rainy,1,36.94,Summer
2022-01-06,S004,P0014,Furniture,North,385,84,148,83.74,91.39,5,Rainy,0,92.68,Autumn
2022-01-06,S004,P0015,Clothing,South,342,91,70,92.98,92.45,15,Rainy,0,95.6,Autumn
2022-01-06,S004,P0016,Furniture,North,313,164,39,174.43,84.76,5,Snowy,1,80.22,Summer
2022-01-06,S004,P0017,Electronics,North,62,38,186,35.63,98.26,10,Cloudy,1,98.93,Spring
2022-01-06,S004,P0018,Furniture,South,123,60,98,57.98,31.05,15,Sunny,1,26.68,Autumn
2022-01-06,S004,P0019,Groceries,North,288,240,149,247.18,30.44,15,Sunny,0,32.39,Autumn
2022-01-06,S004,P0020,Electronics,North,342,93,162,96.53,39.36,0,Sunny,0,41.0,Summer
2022-01-06,S005,P0001,Clothing,West,330,105,74,123.25,55.95,15,Sunny,1,60.06,Spring
2022-01-06,S005,P0002,Electronics,East,264,197,50,192.25,92.18,5,Snowy,1,93.79,Spring
2022-01-06,S005,P0003,Clothing,South,424,411,31,420.36,98.32,15,Snowy,0,100.49,Spring
2022-01-06,S005,P0004,Toys,North,363,186,48,186.47,13.17,20,Sunny,0,17.93,Autumn
2022-01-06,S005,P0005,Electronics,South,445,393,97,384.31,91.87,5,Sunny,1,87.87,Summer
2022-01-06,S005,P0006,Electronics,North,305,111,94,102.4,26.71,5,Sunny,0,30.66,Spring
2022-01-06,S005,P0007,Electronics,North,456,262,121,260.41,49.55,10,Sunny,1,53.44,Autumn
2022-01-06,S005,P0008,Electronics,South,401,394,192,403.63,39.09,15,Sunny,0,35.79,Autumn
2022-01-06,S005,P0009,Electronics,East,436,176,58,170.24,36.18,10,Sunny,0,34.37,Autumn
2022-01-06,S005,P0010,Groceries,East,126,49,144,54.45,83.11,5,Rainy,0,83.66,Winter
2022-01-06,S005,P0011,Toys,South,359,338,79,335.77,68.61,5,Sunny,1,72.47,Autumn
2022-01-06,S005,P0012,Furniture,North,279,154,157,164.51,11.43,0,Sunny,0,9.5,Winter
2022-01-06,S005,P0013,Clothing,East,314,39,200,46.99,10.27,10,Rainy,0,7.36,Winter
2022-01-06,S005,P0014,Clothing,North,448,110,86,110.33,78.32,10,Snowy,1,79.13,Autumn
2022-01-06,S005,P0015,Furniture,North,230,7,179,24.29,25.53,10,Rainy,1,23.09,Winter
2022-01-06,S005,P0016,Toys,South,121,94,78,103.67,99.01,0,Cloudy,0,102.84,Summer
2022-01-06,S005,P0017,Toys,North,244,99,43,107.73,49.76,5,Cloudy,1,47.98,Winter
2022-01-06,S005,P0018,Groceries,West,134,54,169,50.99,59.17,0,Snowy,0,56.87,Winter
2022-01-06,S005,P0019,Clothing,North,50,6,20,1.06,98.46,10,Rainy,1,95.2,Winter
2022-01-06,S005,P0020,Clothing,North,146,77,146,74.68,72.16,5,Sunny,0,70.38,Spring
2022-02-06,S001,P0001,Clothing,West,386,385,144,388.15,98.99,10,Snowy,1,96.79,Spring
2022-02-06,S001,P0002,Groceries,West,492,187,45,204.93,50.52,15,Sunny,0,54.44,Summer
2022-02-06,S001,P0003,Clothing,South,405,192,62,182.6,39.49,20,Sunny,1,41.54,Winter
2022-02-06,S001,P0004,Toys,East,483,371,127,372.06,86.91,5,Snowy,1,87.49,Summer
2022-02-06,S001,P0005,Furniture,West,356,152,161,147.81,28.8,10,Rainy,0,28.41,Spring
2022-02-06,S001,P0006,Furniture,East,462,3,50,22.53,16.94,10,Sunny,1,17.81,Summer
2022-02-06,S001,P0007,Toys,South,213,34,198,25.84,86.34,0,Cloudy,1,88.94,Winter
2022-02-06,S001,P0008,Groceries,West,194,125,118,143.35,36.65,5,Rainy,1,39.93,Spring
2022-02-06,S001,P0009,Toys,North,208,168,97,187.53,51.25,20,Sunny,1,53.77,Autumn
2022-02-06,S001,P0010,Clothing,South,75,50,127,44.81,40.26,20,Sunny,0,43.08,Winter
2022-02-06,S001,P0011,Toys,North,198,194,42,208.37,96.59,5,Cloudy,0,92.91,Summer
2022-02-06,S001,P0012,Electronics,South,446,42,147,41.06,56.91,10,Cloudy,0,59.73,Spring
2022-02-06,S001,P0013,Groceries,East,219,42,187,52.46,26.85,15,Rainy,1,31.34,Autumn
2022-02-06,S001,P0014,Toys,South,254,77,69,92.82,77.78,20,Snowy,1,81.65,Autumn
2022-02-06,S001,P0015,Furniture,South,286,220,148,223.67,99.18,10,Rainy,1,103.01,Summer
2022-02-06,S001,P0016,Clothing,North,82,48,54,62.15,44.53,20,Rainy,0,49.16,Summer
2022-02-06,S001,P0017,Furniture,North,475,94,95,86.52,96.06,10,Cloudy,1,98.52,Winter
2022-02-06,S001,P0018,Toys,West,466,424,84,417.63,29.25,0,Sunny,1,30.15,Spring
2022-02-06,S001,P0019,Furniture,West,54,30,56,27.21,12.25,0,Rainy,1,12.14,Autumn
2022-02-06,S001,P0020,Groceries,North,81,80,70,80.09,13.14,0,Sunny,1,15.88,Autumn
2022-02-06,S002,P0001,Clothing,East,475,369,192,377.39,68.95,0,Cloudy,1,64.28,Summer
2022-02-06,S002,P0002,Clothing,North,99,72,47,89.58,17.25,5,Cloudy,0,12.96,Summer
2022-02-06,S002,P0003,Electronics,East,226,138,20,148.16,14.69,20,Rainy,0,13.41,Winter
2022-02-06,S002,P0004,Groceries,South,236,54,116,55.15,20.16,0,Cloudy,0,18.95,Summer
2022-02-06,S002,P0005,Groceries,South,305,51,196,67.34,20.56,0,Rainy,0,22.55,Autumn
2022-02-06,S002,P0006,Furniture,West,178,174,48,171.85,63.4,20,Cloudy,1,60.09,Spring
2022-02-06,S002,P0007,Clothing,South,176,105,93,98.3,89.55,0,Sunny,0,90.07,Winter
2022-02-06,S002,P0008,Toys,North,343,134,188,147.7,64.38,0,Snowy,0,64.14,Summer
2022-02-06,S002,P0009,Groceries,East,417,160,166,152.44,45.84,15,Rainy,0,50.24,Summer
2022-02-06,S002,P0010,Toys,South,301,54,123,66.66,69.41,10,Cloudy,1,71.3,Spring
2022-02-06,S002,P0011,Toys,North,77,33,167,46.49,41.97,5,Cloudy,1,46.0,Autumn
2022-02-06,S002,P0012,Toys,East,438,412,28,429.04,58.86,10,Cloudy,1,55.04,Autumn
2022-02-06,S002,P0013,Toys,North,162,162,161,158.25,16.14,20,Cloudy,1,12.64,Summer
2022-02-06,S002,P0014,Electronics,North,177,69,132,77.4,66.82,20,Sunny,1,67.59,Summer
2022-02-06,S002,P0015,Furniture,East,72,3,139,17.68,96.09,20,Snowy,0,99.12,Summer
2022-02-06,S002,P0016,Clothing,West,461,86,46,104.91,91.39,5,Sunny,0,93.23,Autumn
2022-02-06,S002,P0017,Toys,East,413,268,179,263.83,60.9,15,Sunny,0,63.74,Winter
2022-02-06,S002,P0018,Electronics,West,58,49,105,60.1,71.19,15,Sunny,1,73.8,Winter
2022-02-06,S002,P0019,Clothing,South,72,28,24,18.21,21.57,5,Snowy,1,22.74,Winter
2022-02-06,S002,P0020,Clothing,East,394,386,41,381.11,98.76,0,Cloudy,1,101.04,Summer
2022-02-06,S003,P0001,Groceries,West,101,14,189,32.11,72.69,0,Snowy,1,71.5,Winter
2022-02-06,S003,P0002,Clothing,North,414,339,183,355.34,31.28,15,Sunny,0,29.83,Spring
2022-02-06,S003,P0003,Clothing,West,99,57,83,47.14,45.35,5,Snowy,0,47.47,Spring
2022-02-06,S003,P0004,Groceries,North,317,231,79,227.71,84.64,10,Sunny,1,89.07,Winter
2022-02-06,S003,P0005,Electronics,East,342,208,120,211.33,19.56,15,Sunny,1,15.98,Autumn
2022-02-06,S003,P0006,Furniture,East,159,72,128,80.82,53.42,10,Cloudy,0,51.13,Spring
2022-02-06,S003,P0007,Clothing,West,134,64,156,59.75,96.63,10,Snowy,1,91.71,Spring
2022-02-06,S003,P0008,Groceries,West,453,284,58,285.96,85.45,15,Cloudy,0,82.98,Autumn
2022-02-06,S003,P0009,Furniture,West,121,33,138,37.82,32.46,5,Cloudy,0,35.66,Autumn
2022-02-06,S003,P0010,Groceries,West,54,24,49,35.28,58.99,5,Rainy,0,62.22,Spring
2022-02-06,S003,P0011,Toys,East,380,232,32,228.09,57.94,20,Rainy,1,54.6,Winter
2022-02-06,S003,P0012,Electronics,South,346,103,200,98.27,20.5,5,Rainy,0,17.52,Winter
2022-02-06,S003,P0013,Clothing,South,140,1,160,-7.16,34.88,5,Rainy,0,39.27,Summer
2022-02-06,S003,P0014,Groceries,East,52,2,137,-3.03,88.6,5,Sunny,1,90.67,Autumn
2022-02-06,S003,P0015,Toys,North,286,76,186,73.59,43.9,5,Snowy,0,42.15,Summer
2022-02-06,S003,P0016,Toys,East,479,69,165,65.0,38.75,5,Sunny,0,41.82,Winter
2022-02-06,S003,P0017,Clothing,West,351,321,38,312.89,13.78,0,Snowy,1,11.87,Autumn
2022-02-06,S003,P0018,Toys,West,161,61,37,74.38,47.28,10,Sunny,1,45.28,Autumn
2022-02-06,S003,P0019,Furniture,North,392,148,29,161.24,52.34,15,Sunny,1,50.68,Summer
2022-02-06,S003,P0020,Groceries,West,476,5,135,0.76,43.11,0,Sunny,0,39.41,Spring
2022-02-06,S004,P0001,Furniture,South,342,226,92,236.72,39.57,20,Sunny,0,41.32,Spring
2022-02-06,S004,P0002,Clothing,West,428,299,78,318.29,16.21,20,Cloudy,1,11.8,Summer
2022-02-06,S004,P0003,Toys,East,390,133,81,134.95,59.5,5,Sunny,1,60.45,Winter
2022-02-06,S004,P0004,Clothing,West,74,61,54,59.89,88.53,20,Sunny,1,84.61,Spring
2022-02-06,S004,P0005,Furniture,East,324,318,165,325.65,62.94,5,Snowy,0,59.62,Spring
2022-02-06,S004,P0006,Furniture,North,55,19,32,15.64,87.44,10,Rainy,0,86.79,Winter
2022-02-06,S004,P0007,Furniture,East,105,81,195,91.04,94.51,20,Cloudy,0,95.51,Winter
2022-02-06,S004,P0008,Clothing,South,97,86,165,77.62,28.4,10,Snowy,0,31.41,Spring
2022-02-06,S004,P0009,Toys,North,299,242,71,240.28,16.59,20,Sunny,1,18.84,Summer
2022-02-06,S004,P0010,Furniture,North,208,128,123,147.75,11.18,20,Cloudy,0,10.96,Autumn
2022-02-06,S004,P0011,Clothing,West,176,137,87,154.24,90.3,0,Rainy,0,88.19,Summer
2022-02-06,S004,P0012,Clothing,North,413,205,93,214.52,72.35,20,Snowy,1,74.35,Winter
2022-02-06,S004,P0013,Clothing,South,208,16,180,34.82,25.23,10,Sunny,1,29.96,Autumn
2022-02-06,S004,P0014,Furniture,North,467,430,179,435.04,74.03,0,Rainy,1,70.44,Spring
2022-02-06,S004,P0015,Furniture,North,116,31,102,34.42,18.19,15,Cloudy,0,17.32,Autumn
2022-02-06,S004,P0016,Groceries,South,126,17,187,11.1,85.93,5,Sunny,0,90.71,Summer
2022-02-06,S004,P0017,Furniture,West,181,104,45,99.59,32.21,15,Snowy,1,28.53,Spring
2022-02-06,S004,P0018,Furniture,West,310,221,175,233.63,80.43,15,Sunny,1,79.4,Summer
2022-02-06,S004,P0019,Clothing,North,321,114,133,134.0,63.58,20,Snowy,0,64.48,Summer
2022-02-06,S004,P0020,Groceries,West,480,351,39,359.99,60.41,20,Cloudy,0,62.03,Autumn
2022-02-06,S005,P0001,Clothing,South,60,16,138,34.88,58.03,20,Snowy,1,53.4,Summer
2022-02-06,S005,P0002,Electronics,West,78,66,69,74.17,86.36,15,Cloudy,1,82.1,Summer
2022-02-06,S005,P0003,Groceries,North,111,94,158,88.38,67.83,0,Sunny,1,66.39,Spring
2022-02-06,S005,P0004,Furniture,West,129,78,67,93.1,33.08,0,Snowy,1,37.36,Spring
2022-02-06,S005,P0005,Electronics,South,452,440,155,444.38,15.3,15,Cloudy,1,19.86,Winter
2022-02-06,S005,P0006,Toys,North,439,387,46,403.04,61.65,0,Cloudy,0,64.22,Summer
2022-02-06,S005,P0007,Groceries,West,99,38,135,39.22,80.09,15,Sunny,1,81.0,Winter
2022-02-06,S005,P0008,Furniture,East,268,31,47,22.58,51.18,5,Snowy,0,49.58,Summer
2022-02-06,S005,P0009,Toys,South,286,157,133,160.24,80.54,20,Cloudy,0,79.49,Winter
2022-02-06,S005,P0010,Toys,West,491,6,180,15.62,55.95,5,Rainy,1,55.67,Winter
2022-02-06,S005,P0011,Clothing,East,83,65,137,81.08,53.81,0,Sunny,1,52.25,Spring
2022-02-06,S005,P0012,Clothing,West,204,72,83,72.1,14.0,20,Rainy,1,12.72,Spring
2022-02-06,S005,P0013,Toys,South,285,86,194,85.05,64.82,20,Rainy,1,61.3,Autumn
2022-02-06,S005,P0014,Electronics,North,86,37,150,38.58,54.83,0,Snowy,0,54.77,Summer
2022-02-06,S005,P0015,Clothing,South,135,101,45,113.56,73.21,10,Cloudy,1,68.81,Spring
2022-02-06,S005,P0016,Furniture,East,278,221,117,218.91,94.94,0,Sunny,0,98.29,Winter
2022-02-06,S005,P0017,Furniture,North,378,329,48,327.1,89.62,20,Cloudy,1,87.57,Winter
2022-02-06,S005,P0018,Electronics,North,84,31,44,25.05,17.49,20,Rainy,0,18.41,Summer
2022-02-06,S005,P0019,Furniture,North,114,99,173,115.67,50.27,5,Snowy,0,54.08,Spring
2022-02-06,S005,P0020,Clothing,West,409,380,60,390.69,42.88,0,Cloudy,1,46.43,Summer
2022-03-06,S001,P0001,Clothing,North,53,25,147,43.58,54.62,10,Rainy,0,58.21,Winter
2022-03-06,S001,P0002,Toys,South,369,74,183,72.91,44.58,0,Snowy,0,42.52,Spring
2022-03-06,S001,P0003,Electronics,East,222,66,176,62.44,92.61,20,Rainy,1,90.17,Spring
2022-03-06,S001,P0004,Clothing,South,292,226,53,236.26,46.73,10,Snowy,1,51.27,Autumn
2022-03-06,S001,P0005,Toys,North,436,213,135,205.7,44.25,10,Snowy,0,40.87,Summer
2022-03-06,S001,P0006,Groceries,East,114,104,100,100.72,89.76,20,Sunny,0,94.12,Autumn
2022-03-06,S001,P0007,Toys,West,468,182,119,181.32,26.56,0,Sunny,0,28.96,Summer
2022-03-06,S001,P0008,Clothing,North,338,152,111,151.66,42.0,0,Rainy,1,45.4,Summer
2022-03-06,S001,P0009,Electronics,West,102,21,112,25.43,88.56,5,Rainy,0,84.93,Summer
2022-03-06,S001,P0010,Clothing,West,467,33,157,35.16,50.65,5,Sunny,0,46.54,Summer
2022-03-06,S001,P0011,Toys,West,175,175,131,193.44,64.8,10,Snowy,1,65.96,Winter
2022-03-06,S001,P0012,Groceries,North,258,192,61,192.94,19.75,5,Rainy,0,22.01,Autumn
2022-03-06,S001,P0013,Electronics,North,349,7,196,7.66,76.26,5,Cloudy,1,74.78,Spring
2022-03-06,S001,P0014,Groceries,South,244,89,30,79.32,89.85,0,Snowy,1,88.76,Winter
2022-03-06,S001,P0015,Clothing,North,378,107,117,103.8,47.66,10,Cloudy,0,44.47,Spring
2022-03-06,S001,P0016,Toys,East,364,196,161,206.5,78.14,20,Rainy,0,82.57,Spring
2022-03-06,S001,P0017,Toys,East,70,2,29,18.03,65.67,0,Cloudy,0,67.66,Spring
2022-03-06,S001,P0018,Clothing,South,268,214,195,218.26,82.92,15,Snowy,0,82.06,Winter
2022-03-06,S001,P0019,Toys,South,470,221,140,226.31,82.86,20,Sunny,0,84.07,Spring
2022-03-06,S001,P0020,Electronics,North,250,93,117,100.14,76.57,10,Rainy,1,79.61,Spring
2022-03-06,S002,P0001,Furniture,North,323,229,44,240.56,44.48,0,Rainy,0,42.0,Summer
2022-03-06,S002,P0002,Toys,West,213,209,63,206.43,27.54,0,Cloudy,1,27.22,Autumn
2022-03-06,S002,P0003,Clothing,South,52,40,40,33.01,76.01,20,Sunny,0,79.87,Spring
2022-03-06,S002,P0004,Electronics,West,457,428,29,425.81,93.12,10,Cloudy,0,97.74,Winter
2022-03-06,S002,P0005,Electronics,East,123,11,40,10.72,15.34,20,Snowy,1,14.72,Summer
2022-03-06,S002,P0006,Groceries,North,189,186,103,189.04,50.68,20,Cloudy,0,51.81,Spring
2022-03-06,S002,P0007,Furniture,North,81,49,126,68.2,93.27,20,Sunny,0,96.41,Summer
2022-03-06,S002,P0008,Groceries,West,484,367,186,381.05,57.76,0,Cloudy,0,53.37,Spring
2022-03-06,S002,P0009,Electronics,South,262,10,156,16.77,43.5,0,Snowy,0,41.84,Spring
2022-03-06,S002,P0010,Clothing,East,333,123,69,141.39,71.63,10,Snowy,1,75.26,Winter
2022-03-06,S002,P0011,Groceries,North,357,77,96,73.13,53.29,20,Cloudy,1,53.3,Winter
2022-03-06,S002,P0012,Groceries,East,302,231,111,247.53,21.39,15,Cloudy,1,22.95,Summer
2022-03-06,S002,P0013,Electronics,North,308,307,145,316.62,30.66,10,Rainy,0,32.54,Winter
2022-03-06,S002,P0014,Groceries,South,397,283,24,288.71,50.71,10,Snowy,0,54.73,Autumn
2022-03-06,S002,P0015,Furniture,West,236,144,29,157.6,40.69,15,Snowy,1,43.1,Autumn
2022-03-06,S002,P0016,Clothing,East,53,33,175,35.45,89.5,10,Rainy,0,90.4,Spring
2022-03-06,S002,P0017,Electronics,South,478,46,144,49.08,28.98,5,Rainy,1,32.59,Summer
2022-03-06,S002,P0018,Clothing,West,327,131,142,132.43,49.98,15,Snowy,0,49.19,Winter
2022-03-06,S002,P0019,Electronics,North,197,46,28,49.21,60.65,0,Cloudy,1,60.16,Summer
2022-03-06,S002,P0020,Furniture,South,377,294,136,291.46,85.54,20,Cloudy,1,84.55,Summer
2022-03-06,S003,P0001,Toys,South,423,2,147,-5.92,66.18,15,Rainy,0,66.93,Summer
2022-03-06,S003,P0002,Toys,West,393,160,39,167.35,98.0,0,Snowy,1,93.18,Autumn
2022-03-06,S003,P0003,Clothing,South,89,4,129,20.42,55.58,20,Sunny,0,55.64,Autumn
2022-03-06,S003,P0004,Groceries,East,230,190,169,210.0,40.36,20,Sunny,0,39.31,Winter
2022-03-06,S003,P0005,Electronics,South,78,22,86,18.59,31.47,20,Sunny,0,32.36,Spring
2022-03-06,S003,P0006,Clothing,South,370,77,116,67.51,68.45,0,Cloudy,0,71.35,Spring
2022-03-06,S003,P0007,Clothing,East,138,73,114,68.81,40.17,20,Snowy,1,36.83,Summer
2022-03-06,S003,P0008,Furniture,West,428,147,186,155.64,72.55,20,Snowy,0,68.78,Spring
2022-03-06,S003,P0009,Furniture,North,429,244,89,234.04,53.84,0,Snowy,1,56.64,Winter
2022-03-06,S003,P0010,Furniture,North,472,82,176,84.34,28.81,20,Sunny,0,27.58,Autumn
2022-03-06,S003,P0011,Groceries,East,483,166,96,182.08,80.13,20,Rainy,0,77.37,Summer
2022-03-06,S003,P0012,Electronics,West,478,417,151,421.37,44.42,5,Sunny,1,48.04,Spring
2022-03-06,S003,P0013,Furniture,North,434,182,128,187.84,59.45,15,Cloudy,1,55.09,Autumn
2022-03-06,S003,P0014,Furniture,West,209,110,134,116.74,86.61,10,Rainy,1,83.32,Autumn
2022-03-06,S003,P0015,Clothing,North,422,388,172,388.92,36.66,5,Rainy,0,36.45,Spring
2022-03-06,S003,P0016,Clothing,North,388,238,75,243.43,84.09,0,Rainy,1,85.56,Spring
2022-03-06,S003,P0017,Electronics,East,131,31,71,28.97,70.75,20,Rainy,1,73.89,Summer
2022-03-06,S003,P0018,Groceries,East,411,26,190,20.03,64.49,15,Cloudy,1,64.99,Autumn
2022-03-06,S003,P0019,Clothing,West,464,419,163,414.03,24.97,15,Snowy,0,24.58,Summer
2022-03-06,S003,P0020,Clothing,North,117,55,135,72.36,27.0,5,Snowy,0,31.73,Spring
2022-03-06,S004,P0001,Clothing,East,137,76,116,91.73,63.78,20,Snowy,1,61.91,Spring
2022-03-06,S004,P0002,Electronics,East,420,298,119,313.19,50.48,0,Snowy,1,47.65,Autumn
2022-03-06,S004,P0003,Toys,East,313,185,135,201.73,23.63,15,Snowy,1,20.68,Autumn
2022-03-06,S004,P0004,Toys,East,189,169,76,163.44,43.51,0,Sunny,1,39.2,Autumn
2022-03-06,S004,P0005,Clothing,East,421,411,39,427.54,55.94,15,Cloudy,0,54.79,Summer
2022-03-06,S004,P0006,Clothing,West,59,40,150,54.96,67.34,15,Rainy,0,70.72,Winter
2022-03-06,S004,P0007,Clothing,North,302,292,105,311.34,84.66,5,Cloudy,1,82.59,Autumn
2022-03-06,S004,P0008,Furniture,East,215,84,127,96.04,95.2,15,Snowy,0,95.13,Summer
2022-03-06,S004,P0009,Electronics,West,59,5,48,14.94,89.88,15,Snowy,1,87.66,Spring
2022-03-06,S004,P0010,Clothing,West,425,257,56,271.62,32.35,0,Snowy,0,31.68,Spring
2022-03-06,S004,P0011,Furniture,North,62,55,83,69.92,48.01,20,Rainy,0,47.32,Autumn
2022-03-06,S004,P0012,Toys,West,500,119,65,117.05,75.39,10,Cloudy,0,75.56,Summer
2022-03-06,S004,P0013,Clothing,West,423,43,179,56.29,70.98,5,Rainy,1,68.12,Summer
2022-03-06,S004,P0014,Toys,South,392,84,198,95.07,88.02,0,Sunny,1,89.4,Spring
2022-03-06,S004,P0015,Clothing,North,69,9,59,25.41,79.13,10,Sunny,1,74.37,Spring
2022-03-06,S004,P0016,Clothing,North,268,184,48,203.17,31.34,10,Sunny,0,35.21,Autumn
